day,trial,led_on_time_s,arrival_time_s,delay_s
1,1,17.5251266,17.517500000000002,-0.0076265999999982625
1,2,56.1859461,56.18946666666667,0.003520566666665559
1,3,97.643137,97.63086666666666,-0.012270333333333383
1,4,124.1135448,124.124,0.010455199999995557
1,5,144.6249995,144.61113333333333,-0.013866166666673507
1,6,174.1822458,174.174,-0.008245799999997416
1,7,219.6611456,219.65276666666668,-0.008378933333318628
1,8,251.1942237,251.18426666666667,-0.009957033333336085
1,9,296.6658821,296.6630333333333,-0.0028487666666592304
1,10,340.1599378,340.17316666666665,0.013228866666622707
1,11,376.6722494,376.6763,0.004050600000027771
1,12,403.1990768,403.2028,0.0037232000000244625
1,13,437.7485937,437.7373,-0.011293700000010176
1,14,471.2851364,nan,nan
1,15,504.8914307,nan,nan
2,1,39.4662898,39.472766666666665,0.006476866666666581
2,2,55.0900438,55.088366666666666,-0.0016771333333309713
2,3,82.6567953,82.64923333333333,-0.007561966666671083
2,4,104.1694869,104.17073333333333,0.001246433333335517
2,5,148.7817962,148.78196666666668,0.00017046666667397403
2,6,167.3253539,167.33383333333333,0.008479433333320685
2,7,190.7231799,190.72386666666668,0.0006867666666892092
2,8,207.1361087,207.14026666666666,0.0041579666666677895
2,9,224.6092571,224.6244,0.015142900000000736
2,10,259.0987241,259.0921666666667,-0.006557433333341578
2,11,303.5789508,303.5699333333333,-0.009017466666648488
2,12,348.0621416,348.0477,-0.014441599999997834
2,13,385.5448606,385.5518333333333,0.0069727333333275965
2,14,429.9184737,429.9295,0.011026300000025913
2,15,464.4637304,464.464,0.00026960000002418383
3,1,18.4806361,18.485133333333334,0.0044972333333319625
3,2,50.120322,50.116733333333336,-0.003588666666665574
3,3,85.7227336,85.71896666666667,-0.0037669333333241184
3,4,107.3046503,107.30720000000001,0.0025497000000029857
3,5,144.6888803,144.67786666666666,-0.011013633333334383
3,6,188.1259701,188.12126666666666,-0.004703433333332896
3,7,215.6637739,215.64876666666666,-0.015007233333335535
3,8,253.1286148,253.11953333333335,-0.009081466666657434
3,9,288.5689757,288.55493333333334,-0.014042366666672024
3,10,313.0597592,313.04606666666666,-0.01369253333331244
3,11,345.5078062,345.51183333333336,0.00402713333335214
3,12,385.9635039,385.95223333333337,-0.011270566666610193
3,13,428.5109853,428.49473333333333,-0.016251966666686712
3,14,455.9969241,455.9888666666667,-0.008057433333306108
3,15,474.5355643,474.5407333333333,0.005169033333345396
4,1,41.4763409,41.47476666666667,-0.001574233333329289
4,2,61.11406,61.12773333333333,0.013673333333329651
4,3,91.6800642,91.69160000000001,0.011535800000004315
4,4,124.2507556,124.25746666666667,0.006711066666667875
4,5,142.8168016,142.80933333333334,-0.007468266666649015
4,6,158.3986012,158.39156666666668,-0.007034533333325044
4,7,194.9244516,194.92806666666667,0.003615066666668554
4,8,222.4162371,222.4222,0.005962900000014315
4,9,267.8408763,267.8342333333333,-0.006642966666674965
4,10,305.4638057,305.47183333333334,0.008027633333313133
4,11,349.947767,349.94960000000003,0.0018330000000332802
4,12,395.4572028,395.4617333333333,0.004530533333308995
4,13,428.9510681,nan,nan
4,14,446.5729137,nan,nan
4,15,483.1395533,nan,nan
5,1,31.432092,31.4314,-0.0006920000000008031
5,2,55.1223384,55.12173333333333,-0.000605066666665266
5,3,71.6129735,71.60486666666667,-0.008106833333329178
5,4,90.1644694,90.15673333333334,-0.007736066666666375
5,5,111.6408503,111.64486666666667,0.004016366666675708
5,6,136.1376983,136.136,-0.0016983000000152515
5,7,176.6718497,176.6765,0.004650300000008656
5,8,209.1578827,209.14226666666667,-0.015616033333316182
5,9,225.7500249,225.75886666666668,0.008841766666677131
5,10,245.2611772,245.245,-0.016177199999987124
5,11,272.7400785,272.7391333333333,-0.0009451666666677738
5,12,297.1850273,297.1969,0.01187270000002627
5,13,336.7465931,336.7364,-0.01019309999998086
5,14,379.1993403,379.2121666666667,0.012826366666672584
5,15,406.6860101,406.67293333333333,-0.013076766666642925
6,1,25.5154785,25.5255,0.010021500000000572
6,2,65.1839664,65.19846666666666,0.01450026666665849
6,3,93.7069654,93.6936,-0.013365399999997862
6,4,122.2238818,122.2221,-0.0017818000000033862
6,5,159.7709069,159.7596,-0.011306899999993902
6,6,202.2477373,202.23536666666666,-0.012370633333347314
6,7,220.7708434,220.78723333333335,0.016389933333357476
6,8,260.3830879,260.39346666666665,0.01037876666663351
6,9,284.9419844,284.95133333333337,0.009348933333342302
6,10,314.3254337,314.314,-0.01143369999999777
6,11,351.7455033,351.7514,0.005896699999993871
6,12,390.2988268,390.2899,-0.00892679999998336
6,13,414.8842745,414.88113333333337,-0.0031411666666372184
6,14,438.3019206,438.3045333333333,0.002612733333307915
6,15,463.7936392,nan,nan
